path,title,bytes,MB,top,is_archive,category,generated_marker,out_md_links,in_md_links,component,component_size
standard-model-of-code/docs/research/gemini/docs/20260126_000548_skeptical_validation_request___we_are_proposing_a.md,Research: SKEPTICAL VALIDATION REQUEST:,7758,0.007758,standard-model-of-code,False,doc,False,0,0,74,1
standard-model-of-code/docs/research/gemini/docs/20260126_001500_fundamental_ontology_question__what_is__automation.md,Research: FUNDAMENTAL ONTOLOGY QUESTION: What is 'Automation'?,5274,0.005274,standard-model-of-code,False,doc,False,0,0,247,1
standard-model-of-code/docs/research/gemini/docs/20260126_001548_follow_up__is_the_cloud_the_differentiator___previ.md,Research: FOLLOW-UP: Is the Cloud the Differentiator?,5446,0.005446,standard-model-of-code,False,doc,False,0,0,130,1
standard-model-of-code/docs/research/gemini/docs/20260126_001851_deeper_dive__the__hacks_and_loops__ontology__the_u.md,Research: DEEPER DIVE: The 'Hacks and Loops' Ontology,7694,0.007694,standard-model-of-code,False,doc,False,0,0,182,1
standard-model-of-code/docs/research/gemini/docs/20260126_002029_synthesis__what_should_we_call_this_and_how_should.md,Research: SYNTHESIS: What Should We Call This and How Should We Think About It?,6367,0.006367,standard-model-of-code,False,doc,False,0,0,142,1
standard-model-of-code/docs/research/gemini/docs/20260126_002555_ontological_inquiry__relationship_between_automati.md,Research: ONTOLOGICAL INQUIRY: Relationship between AUTOMATION and INFRASTRUCTURE,6568,0.006568,standard-model-of-code,False,doc,False,0,0,507,1
standard-model-of-code/docs/research/gemini/docs/20260126_002723_follow_up__is_infrastructure_just__frozen_automati.md,Research: FOLLOW-UP: Is Infrastructure just 'Frozen Automation'?,7125,0.007125,standard-model-of-code,False,doc,False,0,0,629,1
standard-model-of-code/docs/research/gemini/docs/20260126_002838_final_synthesis__the_complete_ontology_for_project.md,Research: FINAL SYNTHESIS: The Complete Ontology for PROJECT_elements,6978,0.006978,standard-model-of-code,False,doc,False,0,0,129,1
standard-model-of-code/docs/research/gemini/docs/20260126_005633_second_abstraction_discussion__we_just_created_the.md,Research: SECOND ABSTRACTION DISCUSSION,5673,0.005673,standard-model-of-code,False,doc,False,0,0,339,1
standard-model-of-code/docs/research/gemini/docs/20260126_005741_follow_up__implementation_of_intent_abstraction__p.md,Research: FOLLOW-UP: Implementation of Intent Abstraction,8937,0.008937,standard-model-of-code,False,doc,False,0,0,172,1
standard-model-of-code/docs/research/gemini/docs/20260126_010456_deep_architecture_review__the___pe_unified_cli__we.md,Research: DEEP ARCHITECTURE REVIEW: The ./pe Unified CLI,8156,0.008156,standard-model-of-code,False,doc,False,0,0,462,1
standard-model-of-code/docs/research/gemini/docs/20260126_015619_i_have_a_taxonomy_alignment_problem__my_project_gl.md,"Research: I have a taxonomy alignment problem. My project glossary defines official terms (8 Dimensions, Phase...",5858,0.005858,standard-model-of-code,False,doc,False,0,0,194,1
standard-model-of-code/docs/research/gemini/docs/20260126_022854_critical_architectural_decision__i_want_to_auto_in.md,Research: Critical architectural decision: I want to AUTO-INJECT context into Claude's workflow WITHOUT requir...,5574,0.005574,standard-model-of-code,False,doc,False,0,0,443,1
standard-model-of-code/docs/research/gemini/docs/20260126_031144_analyze_the_lol__list_of_lists__system_we_just_bui.md,Research: Analyze the LOL (List of Lists) system we just built:,6191,0.006191,standard-model-of-code,False,doc,False,0,0,520,1
standard-model-of-code/docs/research/gemini/docs/20260126_042122_i_need_to_design_a_semantic_consolidation_system.md,Research:,5249,0.005249,standard-model-of-code,False,doc,False,0,0,646,1
standard-model-of-code/docs/research/gemini/docs/20260126_044403_validate_the_architecture_opportunities__for_each.md,Research: Validate the architecture opportunities. For each opportunity: 1) Is the problem statement accurate?...,6134,0.006134,standard-model-of-code,False,doc,False,0,0,29,1
standard-model-of-code/docs/research/gemini/docs/20260126_151024_be_brutally_honest__are_these_automations_valuable.md,Research: Be brutally honest: Are these automations valuable or just noise?,7230,0.00723,standard-model-of-code,False,doc,False,0,0,669,1
standard-model-of-code/docs/research/gemini/docs/20260126_152544_validating_3_improvements_to__purpose_from_connect.md,Research: Validating 3 improvements to 'purpose from connections' in Collider:,8604,0.008604,standard-model-of-code,False,doc,False,0,0,607,1
standard-model-of-code/docs/research/gemini/docs/20260126_181710_analyze_project_elements_through_the_communication.md,Research: Analyze PROJECT_elements through the Communication Fabric control-theoretic lens. Calculate/estimate...,9335,0.009335,standard-model-of-code,False,doc,False,0,0,218,1
standard-model-of-code/docs/research/gemini/docs/20260126_182519_evaluate_the_control_theory_dynamics_of_the_commun.md,Research: Evaluate the CONTROL THEORY DYNAMICS of the Communication Fabric framework:,7737,0.007737,standard-model-of-code,False,doc,False,0,0,684,1
standard-model-of-code/docs/research/gemini/docs/20260126_232125_what_is_the_stone_tool_principle.md,Research: what is the stone tool principle,2420,0.00242,standard-model-of-code,False,doc,False,0,0,610,1
standard-model-of-code/docs/research/gemini/docs/20260126_232231_what_are_the_main_organizational_problems_or_spraw.md,Research: what are the main organizational problems or sprawl issues in this codebase - where is documentation...,5036,0.005036,standard-model-of-code,False,doc,False,0,0,214,1
standard-model-of-code/docs/research/gemini/docs/20260126_232327_analyze_the_documentation_coverage_for_stone_tool.md,"Research: analyze the documentation coverage for Stone Tool Principle and TOOLOME - where is it documented, ar...",5195,0.005195,standard-model-of-code,False,doc,False,0,0,683,1
standard-model-of-code/docs/research/gemini/docs/20260126_232908_where_is_the_stone_tool_principle_documented_and_h.md,Research: where is the Stone Tool Principle documented and how does it integrate with TOOLOME,2846,0.002846,standard-model-of-code,False,doc,False,0,0,226,1
standard-model-of-code/docs/research/gemini/docs/20260126_235714_what_command_should_i_use_to_create_a_zip_file_con.md,Research: what command should I use to create a zip file containing all documentation files from this reposito...,1541,0.001541,standard-model-of-code,False,doc,False,0,0,344,1
standard-model-of-code/docs/research/gemini/docs/20260126_235849_i_need_a_complete_zip_of_all_documentation_files_i.md,"Research: I need a complete zip of ALL documentation files in the repository - every .md, .yaml config, and sc...",3166,0.003166,standard-model-of-code,False,doc,False,0,0,421,1
standard-model-of-code/docs/research/perplexity/20260123_064049_i_m_designing_a__registry_of_registries__system_fo.md,Perplexity Research: I'm designing a 'Registry of Registries' system for an AI-assisted codebase management tool. The sys...,7671,0.007671,standard-model-of-code,False,doc,False,0,0,444,1
standard-model-of-code/docs/research/perplexity/20260123_065832_best_practices_for_cutting_complexity_in_ai_assist.md,Perplexity Research: Best practices for CUTTING complexity in AI-assisted codebases and agent systems. Focus on: (1) What...,4438,0.004438,standard-model-of-code,False,doc,False,0,0,4,1
standard-model-of-code/docs/research/perplexity/20260123_070024_minimal_viable_registry_manifest_pattern_for_softw.md,Perplexity Research: Minimal viable registry/manifest pattern for software projects. What is the ABSOLUTE MINIMUM a machi...,4565,0.004565,standard-model-of-code,False,doc,False,0,0,527,1
standard-model-of-code/docs/research/perplexity/20260123_094428_what_are_the_latest_python_3_12_features_in_2026.md,Perplexity Research: what are the latest Python 3.12 features in 2026,2912,0.002912,standard-model-of-code,False,doc,False,0,0,91,1
standard-model-of-code/docs/research/perplexity/20260123_135251_what_is_the_academic_term_for_visualization_system.md,Perplexity Research: What is the academic term for visualization systems that compress semantic information into spatial ...,2034,0.002034,standard-model-of-code,False,doc,False,0,0,223,1
standard-model-of-code/docs/research/perplexity/20260123_140915_what_is_emergence.md,Perplexity Research: What is emergence?,2494,0.002494,standard-model-of-code,False,doc,False,0,0,492,1
standard-model-of-code/docs/research/perplexity/20260123_142924_what_is_the_academic_term_for_the_asymmetry_where.md,Perplexity Research: What is the academic term for the asymmetry where abstraction is bounded below but unbounded above?,2569,0.002569,standard-model-of-code,False,doc,False,0,0,206,1
standard-model-of-code/docs/research/perplexity/20260123_143026_is_our_definition_of_emergence__purpose_of_whole_e.md,"Perplexity Research: Is our definition of emergence (purpose of whole emergent from, not aggregated from parts) academica...",4072,0.004072,standard-model-of-code,False,doc,False,0,0,562,1
standard-model-of-code/docs/research/perplexity/20260123_143408_what_is_the_relationship_between_betti_numbers_and.md,Perplexity Research: What is the relationship between Betti numbers and code architecture health?,3338,0.003338,standard-model-of-code,False,doc,False,0,0,477,1
standard-model-of-code/docs/research/perplexity/20260123_143427_what_algorithms_are_best_for_computing_betti_numbe.md,Perplexity Research: What algorithms are best for computing Betti numbers in software dependency graphs?,3198,0.003198,standard-model-of-code,False,doc,False,0,0,392,1
standard-model-of-code/docs/research/perplexity/20260123_144144_we_are_designing_a_task_registry_system_where___1.md,"Perplexity Research: We are designing a task registry system where: (1) Tasks are discovered organically during AI work, ...",6460,0.00646,standard-model-of-code,False,doc,False,0,0,305,1
standard-model-of-code/docs/research/perplexity/20260123_144310_what_is_the_academic_term_for_a_system_where___1.md,Perplexity Research: What is the academic term for a system where: (1) Documentation/specifications are the authoritative...,4277,0.004277,standard-model-of-code,False,doc,False,0,0,285,1
standard-model-of-code/docs/research/perplexity/20260123_150543_i_am_designing_a__decision_deck_layer__for_ai_agen.md,Perplexity Research: I am designing a 'Decision Deck Layer' for AI agent governance in software development. The core ide...,57393,0.057393,standard-model-of-code,False,doc,False,0,0,22,1
standard-model-of-code/docs/research/perplexity/20260123_152432_in_cognitive_science_and_ux_design__what_is_the_te.md,"Perplexity Research: In cognitive science and UX design, what is the term for the principle that the FIRST interaction a ...",6031,0.006031,standard-model-of-code,False,doc,False,0,0,244,1
standard-model-of-code/docs/research/perplexity/20260123_153400_validate_this_sprawl_consolidation_approach__movin.md,"Perplexity Research: Validate this sprawl consolidation approach: moving one-time reports to archive/, adding large direc...",2590,0.00259,standard-model-of-code,False,doc,False,0,0,390,1
standard-model-of-code/docs/research/perplexity/20260123_153740_validate_gemini_api_context_caching_approach__usin.md,Perplexity Research: Validate Gemini API context caching approach: using explicit caching keyed by commit SHA for large c...,3604,0.003604,standard-model-of-code,False,doc,False,0,0,184,1
standard-model-of-code/docs/research/perplexity/20260123_154724_validate_this_architecture__an_autonomous_pipeline.md,Perplexity Research: Validate this architecture: An autonomous pipeline that continuously enriches task opportunities usi...,4908,0.004908,standard-model-of-code,False,doc,False,0,0,246,1
standard-model-of-code/docs/research/perplexity/20260123_160126_academic_research_on_oklch_color_space_for_data_vi.md,Perplexity Research: Academic research on OKLCH color space for data visualization:,4233,0.004233,standard-model-of-code,False,doc,False,0,0,3,1
standard-model-of-code/docs/research/perplexity/20260123_162535_hypothesis__in_the_standard_model_of_code__the_16.md,"Perplexity Research: Hypothesis: In the Standard Model of Code, the 16 SCALE levels (Bit → Universe) might represent an I...",4587,0.004587,standard-model-of-code,False,doc,False,0,0,269,1
standard-model-of-code/docs/research/perplexity/20260123_163415_in_physics_and_information_theory__how_is_the_inte.md,"Perplexity Research: In physics and information theory, how is the internal/external axis visualized? What are the best d...",5354,0.005354,standard-model-of-code,False,doc,False,0,0,275,1
standard-model-of-code/docs/research/perplexity/20260123_163500_autonomous_enrichment_pipeline_validation.md,Autonomous Enrichment Pipeline - Validation Research,2845,0.002845,standard-model-of-code,False,doc,False,0,0,28,1
standard-model-of-code/docs/research/perplexity/20260123_172843_validate_hypothesis__the_16_scale_levels_in_standa.md,"Perplexity Research: Validate hypothesis: The 16 SCALE levels in Standard Model of Code (Bit, Byte, Token, Statement, Blo...",4884,0.004884,standard-model-of-code,False,doc,False,0,0,538,1
standard-model-of-code/docs/research/perplexity/20260123_scale_inout_axis_hypothesis.md,SCALE as IN/OUT Axis Hypothesis,3226,0.003226,standard-model-of-code,False,doc,False,0,0,592,1
standard-model-of-code/docs/research/perplexity/20260124_132914_best_practices_for_normalizing_code_health_metrics.md,Perplexity Research: Best practices for normalizing code health metrics across different codebases. How to calibrate cycl...,5219,0.005219,standard-model-of-code,False,doc,False,0,0,566,1
standard-model-of-code/docs/research/perplexity/20260124_144856_validate_this_cloud_run_jobs_deployment_architectu.md,Perplexity Research: Validate this Cloud Run Jobs deployment architecture for batch processing 999 GitHub repos:,3915,0.003915,standard-model-of-code,False,doc,False,0,0,679,1
standard-model-of-code/docs/research/perplexity/20260124_144942_google_cloud_run_jobs_2025_2026____maximum_tasks_l.md,Perplexity Research: Google Cloud Run Jobs 2025 2026:,2999,0.002999,standard-model-of-code,False,doc,False,0,0,568,1
standard-model-of-code/docs/research/perplexity/20260124_164928_we_are_defining__natural_laws_of_code__as_invarian.md,"Perplexity Research: We are defining 'Natural Laws of Code' as invariant constraints emerging from computation, informati...",4618,0.004618,standard-model-of-code,False,doc,False,0,0,644,1
standard-model-of-code/docs/research/perplexity/20260124_164956_what_does_academic_research_say_about_universal_gr.md,Perplexity Research: What does academic research say about universal graph-theoretic properties of software systems? Spec...,3171,0.003171,standard-model-of-code,False,doc,False,0,0,457,1
standard-model-of-code/docs/research/perplexity/20260124_165017_what_academic_literature_exists_on___1__lehman_s_l.md,Perplexity Research: What academic literature exists on: (1) Lehman's Laws of Software Evolution - what are the 8 laws an...,3028,0.003028,standard-model-of-code,False,doc,False,0,0,215,1
standard-model-of-code/docs/research/perplexity/20260124_165129_academic_research_on_lehman_s_8_laws_of_software_e.md,"Perplexity Research: Academic research on Lehman's 8 Laws of Software Evolution: list all 8 laws, original 1974 paper cit...",5544,0.005544,standard-model-of-code,False,doc,False,0,0,611,1
standard-model-of-code/docs/research/perplexity/20260124_165219_academic_research_on_software_dependency_graphs.md,Perplexity Research: Academic research on software dependency graphs: (1) scale-free networks in software by Wheeldon and...,2969,0.002969,standard-model-of-code,False,doc,False,0,0,222,1
standard-model-of-code/docs/research/perplexity/20260124_165249_what_are_the_established_mathematical_limits_in_so.md,Perplexity Research: What are the established mathematical limits in software: (1) Kolmogorov complexity as lower bound o...,7086,0.007086,standard-model-of-code,False,doc,False,0,0,642,1
standard-model-of-code/docs/research/perplexity/20260125_170401_best_practices_for_building_a_cloud_based_knowledg.md,"Perplexity Research: Best practices for building a cloud-based knowledge refinery on GCP. Requirements: 24/7 processing, ...",5820,0.00582,standard-model-of-code,False,doc,False,0,0,19,1
standard-model-of-code/docs/research/perplexity/20260125_171303_in_project_elements__where_should_a_new_system_spe.md,"Perplexity Research: In PROJECT_elements, where should a new system spec for 'Cloud Refinery' (a 24/7 cloud intelligence ...",2428,0.002428,standard-model-of-code,False,doc,False,0,0,582,1
standard-model-of-code/docs/research/perplexity/20260125_185459_in_software_project_epistemology__what_frameworks.md,"Perplexity Research: In software project epistemology, what frameworks exist for understanding the duality between: 1) Th...",5603,0.005603,standard-model-of-code,False,doc,False,0,0,456,1
standard-model-of-code/docs/research/perplexity/20260125_185534_semiotic_frameworks_for_software__how_do_signifier.md,Perplexity Research: Semiotic frameworks for software: how do signifier-signified relationships apply to code? Specifical...,4751,0.004751,standard-model-of-code,False,doc,False,0,0,362,1
standard-model-of-code/docs/research/perplexity/20260125_191435_cognitive_science_models_for__1__background_cognit.md,Perplexity Research: Cognitive science models for: 1) Background cognitive processing / subconscious rumination as integr...,3293,0.003293,standard-model-of-code,False,doc,False,0,0,135,1
standard-model-of-code/docs/research/perplexity/20260125_191520_predictive_processing_and_active_inference_framewo.md,Perplexity Research: Predictive processing and active inference frameworks for knowledge systems: 1) Karl Friston's Free ...,4319,0.004319,standard-model-of-code,False,doc,False,0,0,82,1
standard-model-of-code/docs/research/perplexity/20260125_192215_methodologies_for_rigorous_analogy_construction_an.md,Perplexity Research: Methodologies for rigorous analogy construction and validation: 1) Structure-mapping theory (Gentner...,4124,0.004124,standard-model-of-code,False,doc,False,0,0,355,1
standard-model-of-code/docs/research/perplexity/20260126_012105_architectural_validation__we_have_built_a_two_laye.md,Perplexity Research: ARCHITECTURAL VALIDATION: We have built a two-layer AI agent governance system for software developm...,6521,0.006521,standard-model-of-code,False,doc,False,0,0,283,1
standard-model-of-code/docs/research/perplexity/20260126_050531_given_the_current_state_of_the_architecture_cleanu.md,"Perplexity Research: Given the current state of the architecture cleanup sprint, what is the optimal path forward?",4372,0.004372,standard-model-of-code,False,doc,False,0,0,697,1
standard-model-of-code/docs/research/perplexity/README.md,Perplexity Research Archive,1399,0.001399,standard-model-of-code,False,doc,False,0,0,163,1
standard-model-of-code/docs/research/perplexity/docs/20260122_154902_what_is_2_2___testing_local_mcp_auto_save.md,Perplexity Research: What is 2+2? (Testing local MCP auto-save),1535,0.001535,standard-model-of-code,False,doc,False,0,0,85,1
standard-model-of-code/docs/research/perplexity/docs/20260122_155500_deterministic_archival_evaluation.md,Perplexity Research: Deterministic Archival Evaluation,7426,0.007426,standard-model-of-code,False,doc,False,0,0,703,1
standard-model-of-code/docs/research/perplexity/docs/20260122_160942_comprehensive_analysis_of_architectural_best_pract.md,Perplexity Research: Comprehensive analysis of architectural best practices for modular code analysis tools and their ass...,49992,0.049992,standard-model-of-code,False,doc,False,0,0,263,1
standard-model-of-code/docs/research/perplexity/docs/20260122_183826_architectural_patterns_for_a_cross_platform__multi.md,"Perplexity Research: Architectural patterns for a cross-platform, multi-agent task management and context synchronization...",82691,0.082691,standard-model-of-code,False,doc,False,0,0,77,1
standard-model-of-code/docs/research/perplexity/docs/20260122_215058_as_a_senior_software_engineer_designing_a_developm.md,Perplexity Research: As a senior software engineer designing a development environment for multiple coordinating AI agent...,59763,0.059763,standard-model-of-code,False,doc,False,0,0,154,1
standard-model-of-code/docs/research/perplexity/docs/20260122_220947_quick_technical_questions_for_a_file_based_task_co.md,Perplexity Research: Quick technical questions for a file-based task coordination system on macOS:,2956,0.002956,standard-model-of-code,False,doc,False,0,0,530,1
standard-model-of-code/docs/research/perplexity/docs/20260122_225007_deep_research_on_llm_long_context_performance_trad.md,"Research: Deep research on LLM long-context performance trade-offs (NOT RAG vs long-context, but WITHIN long-c...",56090,0.05609,standard-model-of-code,False,doc,False,0,0,650,1
standard-model-of-code/docs/research/perplexity/docs/20260122_MCP_FACTORY_DESIGN.md,Perplexity Research: MCP Factory Design,13176,0.013176,standard-model-of-code,False,doc,True,0,0,162,1
standard-model-of-code/docs/research/perplexity/docs/20260122_MCP_FACTORY_DESIGN_FULL.md,Perplexity Research: MCP Factory Design (FULL RESPONSE),75529,0.075529,standard-model-of-code,False,doc,True,0,0,451,1
standard-model-of-code/docs/research/perplexity/docs/20260123_013944_in_multi_agent_task_management_systems__what_s_the.md,"Perplexity Research: In multi-agent task management systems, what's the tradeoff between strict state machine enforcement...",2865,0.002865,standard-model-of-code,False,doc,False,0,0,102,1
standard-model-of-code/docs/research/perplexity/docs/20260123_014233_ascii_table_formatting_guide_for_llm_assistants_mo.md,Research: ASCII table formatting guide for LLM assistants monospace alignment emoji unicode width terminal,2756,0.002756,standard-model-of-code,False,doc,False,0,0,52,1
standard-model-of-code/docs/research/perplexity/docs/20260123_014314_wcwidth_unicode_character_width_terminal_monospace.md,Research: wcwidth unicode character width terminal monospace emoji double-width alignment Python,2797,0.002797,standard-model-of-code,False,doc,False,0,0,393,1
standard-model-of-code/docs/research/perplexity/docs/20260123_014631_create_a_comprehensive_guide_for_ai_assistants_on.md,Research: Create a comprehensive guide for AI assistants on drawing with text characters in terminals and mark...,59945,0.059945,standard-model-of-code,False,doc,False,0,0,17,1
standard-model-of-code/docs/research/perplexity/docs/20260123_014934_create_a_comprehensive_guide_on_emoji_and_exotic_u.md,Research: Create a comprehensive guide on Emoji and Exotic Unicode Characters for AI assistants and developers...,59837,0.059837,standard-model-of-code,False,doc,False,0,0,601,1
standard-model-of-code/docs/research/perplexity/docs/20260123_023931_for_a_codebase_analysis_tool_that_uses_gemini_2_5.md,"Perplexity Research: For a codebase analysis tool that uses Gemini 2.5 Pro (1M token context), we have 'analysis sets' de...",5014,0.005014,standard-model-of-code,False,doc,False,0,0,328,1
standard-model-of-code/docs/research/perplexity/docs/20260123_025248_for_rag__retrieval_augmented_generation__vs_long_c.md,"Perplexity Research: For RAG (retrieval-augmented generation) vs long-context LLMs, what are the concrete thresholds and ...",5519,0.005519,standard-model-of-code,False,doc,False,0,0,76,1
standard-model-of-code/docs/research/perplexity/docs/20260123_044207_provide_a_comprehensive_overview_of_best_practices.md,Perplexity Research: Provide a comprehensive overview of best practices for distributed task coordination and locking in ...,9014,0.009014,standard-model-of-code,False,doc,False,0,0,116,1
standard-model-of-code/docs/research/perplexity/docs/20260123_052958_you_are_an_expert_in_distributed_systems__software.md,"Research: You are an expert in distributed systems, software architecture, and multi-agent system design. I am...",12060,0.01206,standard-model-of-code,False,doc,False,0,0,371,1
standard-model-of-code/docs/research/perplexity/docs/20260123_055650_i_am_a_senior_software_engineer_designing_a_task_r.md,Research: I am a senior software engineer designing a task registry system for a software project. This regist...,7347,0.007347,standard-model-of-code,False,doc,False,0,0,262,1
standard-model-of-code/docs/research/perplexity/docs/20260123_063241_i_m_building_a_task_management_system_for_ai_agent.md,Research: I'm building a task management system for AI agents working on a codebase. Currently we have:,4867,0.004867,standard-model-of-code,False,doc,False,0,0,453,1
standard-model-of-code/docs/research/perplexity/docs/20260123_083751_i_need_to_upgrade_my_python_ai_tools_from_google_g.md,Research: I need to upgrade my Python AI tools from google-genai SDK to Vertex AI with Gemini 3 Pro. Research:...,45167,0.045167,standard-model-of-code,False,doc,False,0,0,176,1
standard-model-of-code/docs/research/perplexity/docs/20260123_110446_i_am_building_an_adaptive_context_intelligence_sys.md,Research: I am building an Adaptive Context Intelligence system that needs to perform SEMANTIC QUERY MATCHING ...,55339,0.055339,standard-model-of-code,False,doc,False,0,0,728,1
standard-model-of-code/docs/research/perplexity/docs/20260123_110725_i_m_developing_a_theory_called_the__standard_model.md,Research: I'm developing a theory called the 'Standard Model of Code' that defines a 16-level containment hier...,5492,0.005492,standard-model-of-code,False,doc,False,0,0,724,1
standard-model-of-code/docs/research/perplexity/docs/20260123_110856_in_computer_science_and_software_engineering__what.md,"Research: In computer science and software engineering, what is 'containment' as a concept?",6328,0.006328,standard-model-of-code,False,doc,False,0,0,502,1
standard-model-of-code/docs/research/perplexity/docs/20260123_111332_in_the_context_of_abstraction_hierarchies_and_syst.md,Research: In the context of abstraction hierarchies and systems theory:,5216,0.005216,standard-model-of-code,False,doc,False,0,0,252,1
standard-model-of-code/docs/research/perplexity/docs/20260123_113658_i_am_a_senior_software_engineer_designing_a_task_r.md,Research: I am a senior software engineer designing a task runner and event-driven system for code analysis. C...,55711,0.055711,standard-model-of-code,False,doc,False,0,0,18,1
standard-model-of-code/docs/research/perplexity/docs/20260123_130339_topology_as_the_navigation_interface_for_code_anal.md,Research: TOPOLOGY AS THE NAVIGATION INTERFACE FOR CODE ANALYSIS SYSTEMS,63815,0.063815,standard-model-of-code,False,doc,False,0,0,203,1
standard-model-of-code/docs/research/perplexity/docs/20260123_131112_python_real_time_log_streaming_cli_interactive_ses.md,Research: python real-time log streaming CLI interactive session observability tail -f websocket named pipe IP...,5082,0.005082,standard-model-of-code,False,doc,False,0,0,574,1
standard-model-of-code/docs/research/perplexity/docs/20260123_132038_in_computer_science_and_software_architecture__val.md,"Research: In computer science and software architecture, validate this claim: CODE ABSTRACTION IS FUNDAMENTALL...",45733,0.045733,standard-model-of-code,False,doc,False,0,0,718,1
standard-model-of-code/docs/research/perplexity/docs/20260123_132438_validate_this_software_architecture_analysis_imple.md,Research: Validate this software architecture analysis implementation:,5316,0.005316,standard-model-of-code,False,doc,False,0,0,419,1
standard-model-of-code/docs/research/perplexity/docs/20260123_133036_create_an_implementation_guide_for_integrating_top.md,Research: Create an IMPLEMENTATION GUIDE for integrating topological analysis into a code analysis tool called...,72631,0.072631,standard-model-of-code,False,doc,False,0,0,569,1
standard-model-of-code/docs/research/perplexity/docs/20260123_133707_in_software_architecture_and_programming_language.md,"Research: In software architecture and programming language theory, I'm researching ENTITY STRATIFICATION acro...",43190,0.04319,standard-model-of-code,False,doc,False,0,0,158,1
standard-model-of-code/docs/research/perplexity/docs/20260123_135139_i_m_building_a_system_called__standard_model_of_co.md,Research: I'm building a system called 'Standard Model of Code' that analyzes and visualizes software architec...,6164,0.006164,standard-model-of-code,False,doc,False,0,0,346,1
standard-model-of-code/docs/research/perplexity/docs/20260123_140305_in_software_engineering_and_mlops__what_are_the_st.md,"Research: In software engineering and MLOps, what are the standard industry terms for these concepts? 1) A sys...",3577,0.003577,standard-model-of-code,False,doc,False,0,0,216,1
standard-model-of-code/docs/research/perplexity/docs/20260123_142519_i_m_building_an_ai_assisted_code_analysis_tool_wit.md,Research: I'm building an AI-assisted code analysis tool with a multi-tier query routing system:,8895,0.008895,standard-model-of-code,False,doc,True,0,0,571,1
standard-model-of-code/docs/research/perplexity/docs/20260123_142545_i_m_building_an_ai_powered_code_analysis_tool_with.md,Research: I'm building an AI-powered code analysis tool with multiple tiers of query handling:,44045,0.044045,standard-model-of-code,False,doc,False,0,0,439,1
standard-model-of-code/docs/research/perplexity/docs/20260123_142759_skeptical_validation_of_code_analysis_metrics___we.md,Research: SKEPTICAL VALIDATION of code analysis metrics:,7005,0.007005,standard-model-of-code,False,doc,False,0,0,87,1
standard-model-of-code/docs/research/perplexity/docs/20260123_161451_best_practice_for_python_daemon_subprocess_that_ne.md,Research: Best practice for Python daemon subprocess that needs API keys from Doppler secrets manager. Options...,3959,0.003959,standard-model-of-code,False,doc,False,0,0,623,1
standard-model-of-code/docs/research/perplexity/docs/20260123_161804_in_hierarchical_file_system_tree_visualizations_an.md,Research: In hierarchical file system tree visualizations and directory explorers: What is the standard conven...,3460,0.00346,standard-model-of-code,False,doc,False,0,0,521,1
standard-model-of-code/docs/research/perplexity/docs/20260123_161951_we_implemented_oklch_color_mapping_for_file_tree_v.md,Research: We implemented OKLCH color mapping for file tree visualization with these design choices:,4658,0.004658,standard-model-of-code,False,doc,False,0,0,284,1
standard-model-of-code/docs/research/perplexity/docs/20260123_162159_we_created_a__session_start__card_for_ai_agent_gov.md,Research: We created a 'Session Start' card for AI agent governance with these characteristics:,5664,0.005664,standard-model-of-code,False,doc,False,0,0,229,1
standard-model-of-code/docs/research/perplexity/docs/20260123_162339_we_re_building_a_3d_file_tree_visualization_with_t.md,Research: We're building a 3D file tree visualization with Three.js where node colors encode data (OKLCH: hue=...,5058,0.005058,standard-model-of-code,False,doc,False,0,0,288,1
standard-model-of-code/docs/research/perplexity/docs/20260123_162532_we_need_a_3d_file_tree_layout_algorithm_for_visual.md,Research: We need a 3D file tree layout algorithm for visualizing directory hierarchies. Requirements:,5994,0.005994,standard-model-of-code,False,doc,False,0,0,653,1
standard-model-of-code/docs/research/perplexity/docs/20260123_170614_we_have_two_3d_tree_layout_algorithms_to_choose_be.md,Research: We have two 3D tree layout algorithms to choose between for file system visualization:,4982,0.004982,standard-model-of-code,False,doc,False,0,0,149,1
standard-model-of-code/docs/research/perplexity/docs/20260123_182017_semantic_chunking_or_code_summarization_or_program.md,Research: Semantic chunking OR code summarization OR program understanding OR incremental indexing OR semantic...,3622,0.003622,standard-model-of-code,False,doc,False,0,0,626,1
standard-model-of-code/docs/research/perplexity/docs/20260123_182039_code_semantic_segmentation_ast_based_chunking_for.md,Research: Code semantic segmentation AST-based chunking for RAG retrieval 2024 2025 2026. Looking for:,3677,0.003677,standard-model-of-code,False,doc,False,0,0,528,1
standard-model-of-code/docs/research/perplexity/docs/20260123_182832_deep_research_request__code_chunking_and_semantic.md,Research: Deep research request: Code chunking and semantic indexing for LLM retrieval augmented generation.,51034,0.051034,standard-model-of-code,False,doc,False,0,0,235,1
standard-model-of-code/docs/research/perplexity/docs/20260123_195733_academic_research_on__purpose_and_intentionality_i.md,"Research: Academic research on: purpose and intentionality in software engineering, code as crystallized inten...",3188,0.003188,standard-model-of-code,False,doc,False,0,0,664,1
standard-model-of-code/docs/research/perplexity/docs/20260123_195838_what_is_the_relationship_between_programmer_intent.md,Research: What is the relationship between programmer intent and source code? Research on:,3485,0.003485,standard-model-of-code,False,doc,False,0,0,372,1
